time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2155,-10.559627,3.573346,0.401029,-0.359458,0.609133,1.064518
2156,-10.332177,4.059369,-2.645593,-0.627519,0.429005,-0.224628
2158,-7.457938,4.909311,-2.072181,0.015455,-0.486560,-0.653632
2159,-6.798336,2.203863,-0.562637,0.018652,-1.289945,-1.091963
2160,-8.798691,2.443283,2.914941,0.127103,-0.725044,-0.214236
2161,-7.734468,2.138022,1.146823,0.450855,0.502282,1.308064
2162,-10.228029,4.522647,0.602142,0.239283,0.460714,1.014956
2163,-10.504560,4.010288,-0.438139,-0.064217,0.391966,-0.068214
2164,-9.658210,3.185485,-1.881842,-0.006395,-0.643773,-0.162542
2165,-8.626308,3.465607,1.531092,-0.361856,-0.036239,-0.936349
2166,-6.956353,2.032677,-0.724246,0.049562,-0.197715,-0.131366
2167,-6.448782,5.640739,-0.640449,1.682444,0.422610,0.110848
2168,-7.554904,-1.321599,7.795521,-0.232355,-3.891951,-2.047498
2169,-8.593987,1.060631,3.150769,0.916364,2.293176,2.004864
2171,-8.033744,1.443704,1.989582,0.901176,0.815109,0.821504
2172,-6.634333,0.057461,3.617639,0.359458,-0.178796,0.437265
2173,-6.767211,0.606930,1.842338,-0.082337,-0.315492,0.467908
2174,-7.730877,2.012326,3.337517,-0.024781,-0.097525,0.886521
2175,-7.085640,2.096124,4.928464,-0.407954,0.794325,1.263299
2176,-6.461950,5.109226,2.876633,-0.726377,2.774940,1.502582
2177,-7.378930,6.300342,1.508347,-0.759685,-1.411718,-0.888919
2178,-6.178237,1.559822,4.423288,-0.825767,-0.702928,-0.930487
2180,-6.821081,2.319981,5.323507,-0.689072,0.749292,0.782600
2181,-7.117962,4.334702,3.813963,-0.631783,0.969923,0.621923
2182,-8.801085,3.886986,2.764106,-0.219565,0.271792,0.551044
2183,-10.105926,2.831144,2.398990,-0.478833,-0.248343,-0.242747
2184,-8.321048,1.511938,0.968455,-0.484429,0.307498,-0.176665
2185,-8.316259,3.159149,3.348291,0.076741,-0.109516,0.143090
2186,-5.758055,1.944092,1.732205,-0.644040,0.364254,0.130833
2187,-7.423223,2.981978,3.507505,-0.531593,-0.034907,0.724512
2188,-6.981492,3.901352,1.920150,-0.605136,0.579556,0.467908
2189,-7.499837,3.038242,2.275689,-0.320021,-0.543850,-0.312560
2190,-6.895301,2.705448,3.446453,-0.048230,0.478833,0.434867
2191,-8.683769,6.200983,1.921347,-0.639510,0.570496,-0.223296
2192,-7.356185,2.359486,2.967613,0.065017,0.059688,0.460714
2193,-7.809886,5.634754,1.028310,-0.014922,0.582487,0.575026
2194,-7.426814,4.009091,3.270479,-0.331213,0.303767,0.130300
2195,-6.836643,4.890157,1.036689,-0.188922,1.206542,0.741299
2196,-7.665037,5.730522,0.509965,-0.174533,0.139626,0.156680
2197,-8.334216,5.876568,0.287304,-0.366652,-0.255804,-0.294175
2198,-8.304289,4.435259,1.110910,-0.351730,0.508677,0.433801
2199,-7.432799,5.658696,-1.873463,-0.315758,0.624855,0.393565
2200,-6.329072,4.141969,-0.250194,-0.492156,-0.478567,-0.521201
